word_id,spelling,dictionary_headword,phonetic_reference,translation_reference,definition_en_reference,inflections_reference,source_id,match_method,review_status,issues
cet4-w-db3240a754a4f0cc1b95,adequacy,adequacy,'ædikwәsi,"n. 适当, 足够","n. the quality of being able to meet a need satisfactorily: ""he questioned the adequacy of the usual sentimental interpretation of the Golden Rule""",s:adequacies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3280840e02945516df84,adequate,adequate,'ædikwәt,"a. 适当的, 足够的
[法] 胜任的, 适当的, 充分的","a. having the requisite qualities or resources to meet a task
s. sufficient for the purpose
s. about average; acceptable",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ee44dcf4e7327fd686b6,adequately,adequately,'ædikwәtli,"adv. 足够地, 适当地",r. in an adequate manner or to an adequate degree,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c01fb4394e58c21d5942,adjective,adjective,'ædʒiktiv,"n. 形容词
a. 形容词的, 从属的","n. a word that expresses an attribute of something
n. the word class that qualifies nouns
a. relating to court practice and procedure as opposed to the principles of law",s:adjectives,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a8695ab2eba26f553554,adjust,adjust,ә'dʒʌst,"vt. 调整, 使适应于, 校准
vi. 适应于, 被调节, 相互熟悉而适应","v. alter or regulate so as to achieve accuracy or conform to a standard
v. adapt or conform oneself to new or different conditions
v. make correspondent or conformable
v. decide how much is to be paid on an insurance claim",d:adjusted/i:adjusting/p:adjusted/3:adjusts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0d8ec86f80e83f53213b,adjustment,adjustment,ә'dʒʌstmәnt,"n. 调整, 调节, 校正
[化] 调节","n. making or becoming suitable; adjusting to circumstances
n. the act of adjusting something to match a standard",s:adjustments,ecdict-bc015ed2e24a,exact,draft,
cet4-w-db28876203b12b88803d,administer,administer,әd'ministә,"vt. 管理, 料理, 执行
vi. 执行遗产管理人的职责, 给予帮助","v. work in an administrative capacity; supervise or be in charge of
v. perform (a church sacrament) ritually
v. give or apply (medications)
v. direct the taking of",d:administered/i:administering/3:administers/p:administered,ecdict-bc015ed2e24a,exact,draft,
cet4-w-03984bdffe6b68219b40,administrate,administrate,әd'ministreit,"vt. 管理, 支配",v work in an administrative capacity; supervise or be in charge of,i:administrating/3:administrates/d:administrated/s:administrates/p:administrated,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b94968e5eac90a8ffb83,administration,administration,әd.mini'streiʃәn,"n. 行政, 管理, 政府机关
[化] 给药","n. a method of tending to or managing the affairs of a some group of people (especially the group's business affairs)
n. the persons (or committees or departments etc.) who make up a body for the purpose of administering something
n. the act of administering medication
n. the act of meting out justice according to the law",s:administrations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-01b85c6f210de37c958d,administrative,administrative,әd'ministrәtiv,"a. 管理的, 行政的
[法] 行政的, 管理的, 遗产管理的",a. of or relating to or responsible for administration,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7de8c50c6f946d536170,admirable,admirable,'ædmәrәbl,"a. 可钦佩的, 极好的, 令人惊奇的","s. deserving of the highest esteem or admiration
s. inspiring admiration or approval",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-bef87b82e32c217096a0,admiration,admiration,.ædmә'reiʃәn,"n. 赞赏, 钦佩, 引人赞赏的对象","n. a feeling of delighted approval and liking
n. a favorable judgment",s:admirations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-29ee784062f13fd44f42,admire,admire,әd'maiә,"vt. 赞美, 钦佩, 爱慕
vi. 称赞, 惊奇","v. feel admiration for
v. look at with admiration",p:admired/d:admired/i:admiring/3:admires,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3d9d3f4d63716d89da4e,admission,admission,әd'miʃәn,"n. 准许进入, 入场费, 录用, 承认
[经] 加入, 入股","n. the act of admitting someone to enter
n. an acknowledgment of the truth of something",s:admissions,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7905547b4c80ee139e80,admit,admit,әd'mit,"vt. 承认, 接受, 允许进入, 容许
vi. 开向, 容许, 承认","v. declare to be true or admit the existence or reality or truth of
v. allow to enter; grant entry to
v. allow participation in or the right to be part of; permit to exercise the rights, functions, and responsibilities of
v. afford possibility",p:admitted/d:admitted/3:admits/i:admitting,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5c470c33e99ab3fbe53a,admittance,admittance,әd'mitәns,"n. 进入, 进入权, 准许进入
[化] 导纳","n the right to enter
n the act of admitting someone to enter",s:admittances,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3b7e41309708613fda45,admittedly,admittedly,әd'mitidli,"adv. 公认地, 诚然",r as acknowledged,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e594ff5e95ec239dbedd,adopt,adopt,ә'dɒpt,"vt. 采用, 正式通过, 收养, 接受
[医] 采取","v. choose and follow; as of theories, ideas, policies, strategies or plans
v. take up and practice as one's own
v. take into one's family",d:adopted/p:adopted/i:adopting/3:adopts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6173b818a073ca33d313,adoption,adoption,ә'dɒpʃәn,"n. 采用, 采纳, 收养
[法] 收养, 采纳, 采用","n. the act of accepting with approval; favorable reception
n. a legal proceeding that creates a parent-child relation between persons not related by blood; the adopted child is entitled to all privileges belonging to a natural child of the adoptive parents (including the right to inherit)",s:adoptions,ecdict-bc015ed2e24a,exact,draft,
cet4-w-976ec6c3c634655b51ca,adult,adult,'ædʌlt,"n. 成人, 成虫
a. 成年的, 成熟的","n. a fully developed person from maturity onward
n. any mature animal
s. (of animals) fully developed",s:adults,ecdict-bc015ed2e24a,exact,draft,
cet4-w-afaba24a71230fb313cd,adulthood,adulthood,ә'dʌlthud,"n. 成年
[医] 成人期","n. the period of time in your life after your physical growth has stopped and you are fully developed
n. the state (and responsibilities) of a person who has attained maturity",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9a5bf6b697d3a4612ad8,advance,advance,әd'vɑ:ns,"n. 前进, 进展, 行过的路程
vi. 前进, 进展, 提高, 上涨
vt. 使前进, 促进, 提出, 提高, 使提前, 预付
a. 前面的, 预先的","n. an amount paid before it is earned
n. increase in price or value
v. move forward, also in the metaphorical sense
v. bring forward for consideration or acceptance",s:advances/d:advanced/p:advanced/i:advancing/3:advances,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7d7b5cb0fd482530edf8,advanced,advanced,әd'vɑ:nst,"a. 在前的, 高级的, 先进的, 年老的
[法] 预付的, 预支的, 垫付的","s. farther along in physical or mental development
s. comparatively late in a course of development
s. ahead of the times
s. at a higher level in training or knowledge or skill",0:advance/1:dp/p:advanced/d:advanced,ecdict-bc015ed2e24a,exact,draft,
cet4-w-59ed917fcb3700668e3d,advancement,advancement,әd'vɑ:nsmәnt,"n. 前进, 进步, 提升
[医] 徙前术",n. gradual improvement or growth or development,s:advancements,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2c156f3c4527e4e2edab,advantage,advantage,әd'vɑ:ntidʒ,"n. 优点, 便利, 好处, 优势
vt. 有助于","n. the quality of having a superior or more favorable position
n. (tennis) first point scored after deuce
n. benefit resulting from some event or action
v. give an advantage to",s:advantages/d:advantaged/i:advantaging/p:advantaged/3:advantages,ecdict-bc015ed2e24a,exact,draft,
cet4-w-979341795d0eb537a232,advantageous,advantageous,.ædvәn'teidʒәs,"a. 有利的, 有益的","a. giving an advantage
s. appropriate for achieving a particular end; implies a lack of concern for fairness",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4175a16ea1d2763efce0,adventure,adventure,әd'ventʃә,"n. 冒险, 冒险经历
v. 冒险",n. a wild and exciting undertaking (not necessarily lawful),s:adventures/i:adventuring/p:adventured/3:adventures/d:adventured,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a82e1cc5a628eaaf39a2,adventurer,adventurer,әd'ventʃәrә,"n. 冒险家, 投机者
[法] 冒险者, 投机者",n. a person who enjoys taking risks,s:adventurers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-01e950ac441cc4232030,adventurous,adventurous,әd'ventʃәrәs,"a. 喜欢冒险的, 有进取心的, 危险的",a. willing to undertake or seeking out new and daring enterprises,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-cb23720950cec8a0717e,adverb,adverb,'ædvә:b,n. 副词,"n. the word class that qualifies verbs or clauses
n. a word that modifies something other than a noun",s:adverbs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2b53d6d596a94aab7358,advertise,advertise,'ædvәtaiz,"vt. 做广告, 通知, 公布
vi. 做广告","v. call attention to
v. make publicity for; try to sell (a product)",d:advertised/p:advertised/i:advertising/3:advertises,ecdict-bc015ed2e24a,exact,draft,
cet4-w-438d3f65382c41b03b15,advertisement,advertisement,.ædvә'taizmәnt,"n. 广告, 启事, 广告宣传
[法] 广告, 公告, 告示",n a public promotion of some product or service,s:advertisements,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1018a0539949f94604bd,advertising,advertising,'ædvәtaiziŋ,"n. 广告业, 广告
a. 广告的
[计] 发广告",n. the business of drawing public attention to goods and services,i:advertising/0:advertising/1:i,ecdict-bc015ed2e24a,exact,draft,
cet4-w-31464168a4e20e190caf,advice,advice,әd'vais,"n. 忠告, 劝告, 意见, 报道, 通知
[经] 通知书, 通知, 建议",n. a proposal for an appropriate course of action,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b14a7223a66a4be986cc,advisable,advisable,әd'vaizәbl,"a. 适当的, 明智的",a. worthy of being recommended or suggested; prudent or wise,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-dfacdd38e988155c0bb9,advise,advise,әd'vaiz,"vt. 劝告, 给...出主意, 通知, 建议
vi. 提意见, 商量",v. inform (somebody) of something,d:advised/p:advised/i:advising/3:advises,ecdict-bc015ed2e24a,exact,draft,
cet4-w-211094416f1ff22ea84a,advisor,advisor,әd'vaizә,"n. 顾问, 劝告者, 指导教师",n an expert who gives advice,s:advisors,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-d30b2492217a40d9bd08,advisory,advisory,әd'vaizәri,"a. 顾问的, 咨询的, 劝告的
[法] 劝告的, 忠告的, 咨询的","n. an announcement that usually advises or warns the public of some threat
s. giving advice",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-368c2c88f345d91626d9,advocacy,advocacy,'ædvәkәsi,"n. 拥护, 支持, 鼓吹, 辩护, 辩护术
[法] 辩护, 拥护, 提倡",n. active support of an idea or cause etc.; especially the act of pleading or arguing for something,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d95035938f8c5b5efc85,advocate,advocate,'ædvәkeit,"n. 提倡者, 拥护者
vt. 主张, 提倡","n. a person who pleads for a cause or propounds an idea
n. a lawyer who pleads cases in court",d:advocated/s:advocates/i:advocating/p:advocated/3:advocates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7daf933ef1e7c44bbc39,aerial,aerial,'єәriәl,"a. 空中的, 航空的, 空气的, 空想的
n. 天线",a. existing or living or growing or operating in the air,s:aerials,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3411c399a443eb0c2c39,affair,affair,ә'fєә,"n. 事件, 事务, 恋爱事件","n. a usually secretive or illicit sexual relationship
n. a vaguely specified social event",s:affairs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-be633f3beaca7dbb4b35,affect,affect,ә'fekt,"vt. 影响, 感动, 假装, 模仿, 爱好, 倾向于
n. 自觉感情","n. the conscious subjective aspect of feeling or emotion
v. have an effect upon
v. act physically on; have an effect upon
v. have an emotional or cognitive impact upon",d:affected/i:affecting/3:affects/p:affected/s:affects,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2b0394fab5af21678a68,affection,affection,ә'fekʃәn,"n. 影响, 病, 喜爱, 情感, 倾向
[医] 疾患, 病变, 病; 感情",n. a positive feeling of liking,s:affections,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9b7a6510e8e95a50590a,affectionate,affectionate,ә'fekʃәnәt,"a. 深情的, 充满情爱的",s. having or displaying warmth or affection,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c9d31b7c1301fec90168,affluence,affluence,'æfluәns,"n. 富裕, 丰富, 流注
[医] 丰富, 流入",n. abundant wealth,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2799d885f6e074f1938f,affluent,affluent,'æfluәnt,"a. 丰富的, 富裕的
n. 支流, 富人","n. an affluent person; a person who is financially well off
s. having an abundant supply of money or possessions of value",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-607185ce10e7e8f817dc,afford,afford,ә'fɒ:d,"vt. 买得起, 足以, 给予","v. be able to spare or give up
v. have the financial means to do something or buy something
v. afford access to",d:afforded/3:affords/p:afforded/i:affording,ecdict-bc015ed2e24a,exact,draft,
cet4-w-afa4f241b338911cf139,affordability,affordability,əˌfɔdɚ'bɪlətɪ,n. 支付能力；负担能力；可购性,,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-266baf20928a5f822bdb,affordable,affordable,,[计] 普及型,s that you have the financial means for,,ecdict-bc015ed2e24a,exact,draft,音标缺失
cet4-w-bcc73171d7284ddbed21,afraid,afraid,ә'freid,"a. 害怕的, 恐怕的, 遗憾的","a. filled with fear or apprehension
s. filled with regret or concern; used often to soften an unpleasant statement
s. feeling worry or concern or insecurity
s. having feelings of aversion or unwillingness",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6ad0b2b05252086404a8,after,after,'ɑ:ftә,"prep. 在...之后, 由于
conj. 在...之后
adv. 后来","s. located farther aft
r. behind or in the rear",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-fbd9414580850975bc60,afternoon,afternoon,'ɑ:ftә'nu:n,"n. 午后, 下午",n. the part of the day between noon and evening,s:afternoons,ecdict-bc015ed2e24a,exact,draft,
cet4-w-87da8d1254b2b8adff0f,afterward,afterward,'ɑ:ftәwәd,"adv. 然后, 后来",r happening at a time subsequent to a reference time,,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-a5a7f55370c1ccdf1a9c,again,again,ә'gein,"adv. 再一次, 又, 到原处",r. anew,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-dd9ddbde077c248d2ad9,against,against,ә'geinst,"prep. 反对, 对着, 倚靠","prep. Abreast; opposite to; facing; towards; as, against the
   mouth of a river; -- in this sense often preceded by over.
prep. From an opposite direction so as to strike or come in
   contact with; in contact with; upon; as, hail beats against the roof.
prep. In opposition to, whether the opposition is of
   sentiment or of action; on the other side; counter to; in contrariety
   to; hence, adverse to; as, against reason; against law; to run a race
   against time.
prep. By of before the time that; in preparation for; so as
   to be ready for the time when.",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0ca0b488abbadcf6d000,age,age,eidʒ,"n. 年龄, 老年, 成年, 寿命, 时代, 时期
v. 变老, 成熟","n. how long something has existed
n. a time of life (usually defined in years) at which some particular qualification or power arises
v. begin to seem older; get older
v. make older",s:ages/d:aged/i:ageing/3:ages/p:aged,ecdict-bc015ed2e24a,exact,draft,
