word_id,exam_example_id,order_index,sentence,translation,matched_surface,target_word_analysis,exam_context,difficulty_rationale,source_year,source_paper,source_section,source_exam_type
8294469a-e205-4d16-871c-fe87c9a4a1e7,51fa9feb-895e-4811-9c73-cfe577c3b332,1,They are taught to be compliant and respectful to adults.,他们被教导要对成年人顺从且恭敬。,respectful,在本句中，respectful 是形容词，与 compliant 并列，作主语补足语，表示“恭敬的，有礼貌的”，常与介词 to 搭配，后接对象。,该句出自2017年6月六级真题（第3套）长篇阅读，描述儿童教育中对待成年人的态度，属于社会文化类语境。,句子结构简单，词汇基础，但包含并列形容词结构，符合真题中简单句的考查方式，难度介于普通例句与长难句之间。,2017,2017年6月六级真题(第3套),long_reading,cet6
1931e56d-5daf-4fe8-837b-c1330df9b4c3,b840ae66-deda-49e5-b572-f8a8d5b3b651,1,"Along with a couple of classmates, Charlene did a quick web search and discovered a small but growing movement led by the organization, Herbicide-Free Campus (HFC), to rid college campuses of artificial herbicide.",与几个同学一起，Charlene快速进行了一次网络搜索，发现了一个由“无除草剂校园”组织领导的、虽小但不断发展的运动，旨在清除大学校园里的人工除草剂。,classmates,classmates是名词classmate的复数形式，在本句中作介词with的宾语，表示“同学们”，与a couple of搭配，意为“几个同学”。,该句来自2025年6月六级真题第1套的阅读理解部分，描述学生参与环保运动的场景，属于典型的社会文化类语境。,句子长度33词，包含定语从句和不定式短语，结构清晰但信息量适中，符合六级真题中等难度。,2025,2025年6月六级真题(第1套),reading_vocabulary,cet6
dd63b5fb-0630-4771-b9c8-61a65da20bde,270934a3-5715-4e13-9936-5e2da7da4188,1,A reliable mate at work can notice small mistakes before they become serious problems.,工作中可靠的同事能在小错误变成严重问题之前注意到它们。,,mate 在本句中作名词，意为“同事、伙伴”，指工作场景中可以互相配合的人。,该句为 CET6 真题风格生成句，模拟六级阅读中常见的职场协作与风险预防；未标记为真实真题来源。,句子约 14 词，包含明确考试语境和一层逻辑关系，比普通例句更有阅读材料质感，但不刻意拉成长难句。,,,,cet6
4b53b55f-3d7d-4824-8c78-e12ad3cee386,5d564300-9a07-4d07-8207-0ff6e3501aea,1,"The "" American Dream "" promises that in the Land of Opportunity, any individual can climb the economic ladder and prosper through hard work and ambition alone.",“美国梦”承诺，在机遇之地，任何个人都能通过努力工作和雄心壮志攀登经济阶梯并取得成功。,climb,本句中climb为及物动词，与the economic ladder搭配，意为“攀登经济阶梯”，比喻社会地位或经济状况的提升。,该句出自2024年6月六级真题（第3套）仔细阅读，属于社会文化类议论文，讨论美国梦的承诺与现实。,句子长度适中（25词），包含比喻用法（climb the economic ladder），符合六级仔细阅读的典型难度。,2024,2024年6月六级真题(第3套),careful_reading,cet6
29c5e590-bd90-4881-b45d-5c91388d69e7,6186280d-18b2-40f0-ad18-b35eab8a1c63,1,"From disputes over the climate change to debates about how slavery is taught, America is at a crossroads.",从关于气候变化的争议到关于如何教授奴隶制的辩论，美国正处于十字路口。,climate,本句中climate作为名词，与change构成固定搭配climate change（气候变化），是环境类话题的核心术语。,该句出自2025年12月六级真题（第1套）仔细阅读部分，属于社会议题类语境，讨论美国面临的分歧。,句子长度适中（18词），包含并列结构（from...to...）和被动语态（is taught），符合六级仔细阅读中等难度句子的特征。,2025,2025年12月六级真题(第1套),careful_reading,cet6
dedd6c70-ce50-4ed5-b110-8a12695b8fe1,097d9414-660e-407b-92a5-ff471082f6b7,1,The devices most people use are a perpetual diversion from the present moment.,大多数人使用的设备是一种从当下时刻持续不断的分散注意力的东西。,people,在本句中，people 是名词，意为“人，人们”，作为 most 的修饰对象，构成短语 most people（大多数人），在定语从句中作 use 的主语。,该句出自2025年12月六级真题（第3套）的仔细阅读部分，属于社会科技类话题，讨论电子设备对人们注意力的影响。,句子长度适中（13词），包含定语从句和固定搭配（a perpetual diversion from），符合六级仔细阅读中等难度句子的特征。,2025,2025年12月六级真题(第3套),careful_reading,cet6
854e8119-ed2c-4af0-8a1d-30db5b702563,58409185-1bd0-47aa-9502-fbfa9ae6cd0d,1,"However, just as it is possible to watch ourselves having an experience without reacting, it's possible to watch another person have an experience without getting tied up in reactivity and judgment.",然而，正如我们可以观察自己经历某事而不做出反应一样，我们也可以观察另一个人经历某事而不陷入反应和评判之中。,person,在本句中，'person' 是名词，意为“人”，与 'another' 搭配构成 'another person'，指代“另一个人”。该词在句中作 'watch' 的宾语，表示观察的对象。,该句出自2025年12月六级真题（第3套）的仔细阅读部分，属于典型的议论文语境，讨论自我观察与他人观察的类比，考查对抽象概念和并列结构的理解。,该句长度为31词，属于中等偏长句子，包含 'just as...it's possible to...' 的类比结构，以及 'without getting tied up in' 的短语，符合六级仔细阅读的难度，但未达到长难句级别。,2025,2025年12月六级真题(第3套),careful_reading,cet6
395f0c6d-1c01-4538-94a1-f6d15488c3c8,456dac96-8d89-4d25-a36c-2f55e266a9a3,1,You will be required to ask yourself how helpful these beliefs are and consider personal change.,你需要问自己这些信念有多大帮助，并考虑个人的改变。,personal,personal 是形容词，修饰 change，表示“个人的、私人的”，强调改变涉及个体自身，而非集体或外部。,该句出自2024年6月六级真题第3套仔细阅读，属于心理或自我成长类话题，考查对个人信念与改变的理解。,句子长度适中（16词），结构清晰，包含并列谓语和宾语从句，符合真题级例句难度，但未刻意复杂化。,2024,2024年6月六级真题(第3套),careful_reading,cet6
e7c93797-0833-40e6-b0db-eff1df71c656,626868ee-7c1d-4896-b4a8-08a9945e2ec7,1,Women who have children begin to see their salaries slip behind their male counterparts.,有孩子的女性开始发现自己的工资落后于男性同行。,see,本句中 see 意为“察觉、发现”，后接宾语从句（省略 that），表示意识到某种情况的发生。,该句出自2025年6月六级真题（第3套）仔细阅读，属于社会现象类议论文，讨论性别收入差距。,句子结构清晰，包含定语从句和宾语补足语，词汇难度适中，符合六级仔细阅读真题难度。,2025,2025年6月六级真题(第3套),careful_reading,cet6
68ab6915-216f-4cb9-ac5b-f4770ae7bebd,b0260797-44fb-4b83-8818-96e6ad8a2d68,1,It is a bond characterized by cooperative practices and strengthened by the concern for the well-being of others or the common good.,这是一种以合作实践为特征、并通过对他人的福祉或共同利益的关心而得到加强的纽带。,concern,在本句中，concern 是名词，意为“关心、关切”，与介词 for 搭配，表示对他人福祉或共同利益的关心。它作为介词 by 的宾语，在被动结构中说明纽带被加强的原因。,该句出自2025年12月六级真题（第2套）的仔细阅读部分，属于对社会关系或合作行为的论述，考查名词搭配及语境理解。,句子长度适中（22词），结构清晰，包含被动语态和并列结构，符合六级仔细阅读中中等难度的句子特征，既考查词汇理解也考查句子分析能力。,2025,2025年12月六级真题(第2套),careful_reading,cet6
bf24a206-d6b8-4b58-bd08-aee22a3d5808,210108d2-e92c-45e0-9aaa-9330ed4a13a4,1,"Instead of viewing our lives as a race, where everyone is on their own path to some form of success, we must relearn to value the connections we make along the track.",我们不应将生活视为一场赛跑，每个人都在自己的道路上追求某种形式的成功，而必须重新学会珍视沿途建立的联系。,form,在本句中，'form' 作为名词，意为“形式、类型”，与 'some' 搭配构成 'some form of success'，表示“某种形式的成功”，强调成功的多样性而非单一标准。,该句出自2025年12月六级真题（第1套）的仔细阅读部分，属于议论文体，讨论生活价值观的转变，要求考生理解抽象概念与具体表达的关系。,句子长度适中（32词），结构清晰但包含定语从句和不定式短语，符合六级仔细阅读中中等难度句子的特征，既考察语法理解也考察语境推断。,2025,2025年12月六级真题(第1套),careful_reading,cet6
84b42a02-b972-4109-ac42-7d04746f07c8,c27ed6dc-72e7-4a8c-b506-b028937eea28,1,A government's obligation lies in creating conditions that promote prosperity.,政府的义务在于创造促进繁荣的条件。,in,本句中'in'为介词，与动词'lies'构成短语动词'lie in'，意为'在于'，后接动名词短语'creating conditions'作宾语，表示'存在于做某事之中'。,该句出自2025年6月六级真题（第2套）仔细阅读部分，属于典型的社会治理类论述，考查介词短语搭配及长难句理解。,句子长度适中（10词），结构清晰，但'lie in'短语动词和'that'引导的定语从句增加了理解难度，符合六级仔细阅读中等难度句子的特征。,2025,2025年6月六级真题(第2套),careful_reading,cet6
