word_id,root_index,root_id,spelling,root_type,meaning,memory_method
b04b2bfd-c811-4daf-975f-2558361f4aac,3,bb44b140-c5fb-4dc6-afed-66b979b92820,cour,root,"表示""心""、""跑""或""庭院""；","① 针对整个词根采用谐音记忆法：cour 在词根里发音类似中文""核""，核心，对应与核心、中心、心有关的意向，比如联想到一个水果里的果核或者一个团队里的核心人物，把握其位于中心，与心有关的含义，把握 cour 作词根表示""心""；

② 划分：c | o | u | r
针对第 1 个元素采用谐音记忆法：c 在词根里的发音类似作为首字母进行拼音拼读 chong - 冲，冲刺，冲跑；
针对第 2 个元素采用字形联想法：通过 o 字形的圆形特征联想到椭圆形的门；
联系词根的含义再综合考虑 c（冲 - 冲跑，冲刺）+ o（椭圆形的门）= 冲出一扇门。联想到一个人大步流星跑着冲出大门的场景，把握整个场景与跑、跑动有关的含义，作词根表示""跑""；

③ 针对整个词根采用谐音记忆法：cour 在词根里的发音类似中文""叩""，叩门，敲门，结合词根""庭院""的含义联想到如图如图所示一个人正在敲打一座古色古香的庭院的大门，具体刻画拥有雅致大门、内部布满亭台楼阁的庭院细节，把握与大户人家的庭院有关的含义，故 cour 作词根表示""庭院""；

![Pasted image 20250830024432.png](https://cdn.aimwords.com/prefix-images/cour/ce6fe38e-Pasted_image_20250830024432.png)"
56d684a4-53dd-4d2f-a4aa-e62dc06fbda6,1,dba2a029-98fa-431b-96ed-7b9553c4e8ea,pass,root,"表示""通过""、""承受；忍受""、""痛苦""或""激情""；","① 针对整个词根采用发散联想法：当别人给我们依次呈现多个选项，而我们对呈现在面前的选项不满意时，我们会说""Pass""，表示""过，下一个""。把握住""过""的含义稍作延伸可以把握 pass 表示与""过""有关的含义，作词根表示""通过""；

② 针对整个词根采用谐音记忆法：pass 发音类似中文""怕死""，害怕死亡，联想到一个人身患重病正处于生命的最后阶段，无时无刻不饱受着病痛的折磨同时深深地恐惧死亡（pass）。具体刻画人在面临死亡的恐惧时，内心激烈的情绪、情感挣扎，对应到内心风起云涌的情感冲动，把握 pass 作词根表示""激情""；另外再具体刻画一个人正在饱受巨大病痛的场景，把握 pass 作词根表示""痛苦""；同时突出他正在经历并忍受痛苦的意向，延伸把握 pass 作词根表示""承受；忍受""；"
ee509035-52e2-42d5-af8e-44cab931c3df,1,b8f5ae03-4bef-496f-a91e-b33afb326629,-ive,suffix,"① 形容词后缀，构成形容词，通常表示""…的""，""有…倾向的""，""具有…性质的""；② 名词后缀，构成名词，表示与某种动作相关的人或物；",
ee509035-52e2-42d5-af8e-44cab931c3df,2,dba2a029-98fa-431b-96ed-7b9553c4e8ea,pass,root,"表示""通过""、""承受；忍受""、""痛苦""或""激情""；","① 针对整个词根采用发散联想法：当别人给我们依次呈现多个选项，而我们对呈现在面前的选项不满意时，我们会说""Pass""，表示""过，下一个""。把握住""过""的含义稍作延伸可以把握 pass 表示与""过""有关的含义，作词根表示""通过""；

② 针对整个词根采用谐音记忆法：pass 发音类似中文""怕死""，害怕死亡，联想到一个人身患重病正处于生命的最后阶段，无时无刻不饱受着病痛的折磨同时深深地恐惧死亡（pass）。具体刻画人在面临死亡的恐惧时，内心激烈的情绪、情感挣扎，对应到内心风起云涌的情感冲动，把握 pass 作词根表示""激情""；另外再具体刻画一个人正在饱受巨大病痛的场景，把握 pass 作词根表示""痛苦""；同时突出他正在经历并忍受痛苦的意向，延伸把握 pass 作词根表示""承受；忍受""；"
a8e68251-3a7c-45d0-9f57-a60c3f700b6e,1,3ef255f2-9791-4ddd-a50f-459220a64356,far,base,表示 adj./adv.（farther/further，farthest/furthest）远的（地）；遥远的（地），久远的（地）；,
0c1fa019-18fa-4762-89b3-7b2fb49ff7ef,1,3ef255f2-9791-4ddd-a50f-459220a64356,far,base,表示 adj./adv.（farther/further，farthest/furthest）远的（地）；遥远的（地），久远的（地）；,
0c1fa019-18fa-4762-89b3-7b2fb49ff7ef,2,3afce86b-90e0-43dd-9ffa-9f7bd9f24ce8,-th,suffix,"名词后缀，构成名词，通常附加在形容词或动词后，表示""状态""，""性质""，""程度""，""过程""或""结果""；也用于构成序数词（如 fourth, fifth）；",
0c1fa019-18fa-4762-89b3-7b2fb49ff7ef,3,22a3b447-d3cf-4d74-8e34-fadb7d2b0375,-er,suffix,"① 名词后缀，加在动词后，表示""…的人或物""；也可能加在名词后，表示""从事…职业的人""或""来自…地方的人""；② 形容词或副词后缀，构成比较级，表示""更…""；③ 动词后缀，作动词；",
1b28da07-c470-4d29-8814-43f2774a878a,1,052cde35-de56-4ef2-9a0f-88317ef216b0,firm,root,"表示""确定的；坚定的""或""坚固的；牢固的""；","针对整个词根采用谐音记忆法：firm 的发音类似中文""非""，非要…，一定要…，对应一种确定性的坚定表态，传递出内心确定、坚定、一定的意向。具体想象你对别人说""这件事非要这样做！必须要这样做！""重点突出你语气的坚定和不容辩驳，进而把握 firm 表达与坚定、确定有关的意向，作词根表示""确定的；坚定的""；

基于""坚定""的含义进一步延伸，表示广义上的坚固牢固，故 firm 作词根还可以表示""坚固的；牢固的""；"
226e03a3-dcd5-4f9d-ae27-b04fc5517ab2,1,59011590-c7ce-446a-bdff-06ab88384fec,im-,prefix,"表示""否定，不，无，没有""、""向内，里面，内部，进入""、""使…""或""强调，加强""；","① 划分：i | m
针对第 1 个元素采用含义联想法：通过 i 的字形和发音联想到已经记忆过的单词 [[is]] v.是；
针对第 2 个元素采用谐音记忆法：m 在前缀里的发音可以作为拼音首字母拼读 mei - 没，没有；表示否定，不，没有；
联系前缀的含义再综合考虑 i（is - 是）+ m（没 - 没有）= 是没有的，表示对否定状态的确认，表达与否定、不、无、没有有关的含义，故 im- 作前缀表示""否定，不，无，没有""；

② 针对整个前缀采用含义联想法：通过 im 的字形和发音联想到已经记忆过的单词 [[in]] prep.在…里（内），表示与里面、内部有关的含义，延伸表示与向内、进入内部有关的意向，故 im- 作前缀表示""向内，里面，内部，进入""

③ 针对整个前缀采用谐音记忆法：im 的发音类似中文""硬""，强硬的，延伸联想到一个人强硬地主张…，表示对某种主张的加强和强调，重点突出通过强硬的态度来表示对观点的强调，把握 im- 作前缀表示""强调，加强""；

更进一步结合加强的意向和""硬""的谐音联想，联系到一个人用强硬的态度硬是要求另一个人做某事，比如到了 12 点，你妈妈态度强硬地硬是要求你马上睡觉，你不得不服从的场景，突出一个人通过强硬的主张使得另一个人按要求做某事（使某人做某事）的意向，把握 im- 作前缀表示""使…""；"
226e03a3-dcd5-4f9d-ae27-b04fc5517ab2,2,e23d3add-b491-4f49-864c-addcb4f83d03,-ct,suffix,① 作动词后缀，构成动词，表示与动作和行为有关的含义。② 作名词后缀和形容词后缀，构成名词或形容词。-ct 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
226e03a3-dcd5-4f9d-ae27-b04fc5517ab2,3,6cecbab1-06a0-4e87-863c-6740fd358a79,pact,root,"表示""约定，条约""或""固定，系紧""；","划分：pa | (a)ct
针对第 1 个元素采用谐音记忆法：pa 在词根里的发音类似中文""拍""，拍板确定；
针对第 2 个元素采用含义联想法：[[act]] 为已经记忆过的单词，表示 vt.行动，做事；
联系词根的含义再综合考虑 pa（拍 - 拍板确定）+ act（行动，做事）——> 谈判双方拍板确定接下来需要去完成的事情，联想到谈判结束双方签订的约定、条约，由此把握 pact 作词根表示""约定，条约""；

更进一步，基于""约定，条约""的含义进行理解：所谓条约就是对双方达成的共识或约定要做的事情进行确定和限制，以保证时候双方都能遵照执行。基于通过条约确定事项并限制事项的意向，把握与确定、限制有关的含义，故 pact 作词根表示""固定，系紧""；"
f992f7ec-dad8-4ef6-9310-fb48bf3c3735,1,98e6651d-8b5e-462a-adb2-dc5da6edb65c,con-,prefix,"表示""一起，共同，全部都""、""完全，彻底""或""加强，强调""；","针对整个前缀采用含义联想法：通过 con 的字形和发音联想到已经记忆过的单词 [[come]] vt. 来，来到；联想到一群人全部来到同一个地方汇合，对应一群人一起、共同做同样事情的意向，由此把握 con- 作前缀表示""一起，共同，全部都""；进一步突出一群人汇合到一起人山人海、气势汹汹的状态，表示对气势、排面的加强和强调，由此把握 con- 作前缀表示""加强，强调""；由此引申为对程度的加强，表达与极端程度有关的含义，故 con- 作前缀表示""完全，彻底""；"
f992f7ec-dad8-4ef6-9310-fb48bf3c3735,2,052cde35-de56-4ef2-9a0f-88317ef216b0,firm,root,"表示""确定的；坚定的""或""坚固的；牢固的""；","针对整个词根采用谐音记忆法：firm 的发音类似中文""非""，非要…，一定要…，对应一种确定性的坚定表态，传递出内心确定、坚定、一定的意向。具体想象你对别人说""这件事非要这样做！必须要这样做！""重点突出你语气的坚定和不容辩驳，进而把握 firm 表达与坚定、确定有关的意向，作词根表示""确定的；坚定的""；

基于""坚定""的含义进一步延伸，表示广义上的坚固牢固，故 firm 作词根还可以表示""坚固的；牢固的""；"
4669a8db-7946-4e94-ac7f-ae26b740a5e9,1,22a3b447-d3cf-4d74-8e34-fadb7d2b0375,-er,suffix,"① 名词后缀，加在动词后，表示""…的人或物""；也可能加在名词后，表示""从事…职业的人""或""来自…地方的人""；② 形容词或副词后缀，构成比较级，表示""更…""；③ 动词后缀，作动词；",
4669a8db-7946-4e94-ac7f-ae26b740a5e9,2,b2050122-1cd8-41fe-8d78-eb463b84b2ac,weath,root,"表示""天气""；","划分：wea | th
针对第 1 个元素采用谐音记忆法：wea 的发音类似中文""外""，户外；
针对第 2 个元素采用谐音记忆法：th 在词根里的发音类似中文""湿""，湿度；
联系词根的含义再综合考虑 wea（外 - 户外）+ th（湿 - 湿度）——> 户外的湿度，对应广泛的户外的天气情况（比如温度、湿度等等），以户外湿度为代表表示广义的天气，故 weath 作词根表示""天气""；"
e6ada86c-cdcf-4b63-bbeb-093b0ca9f2ce,1,98e6651d-8b5e-462a-adb2-dc5da6edb65c,con-,prefix,"表示""一起，共同，全部都""、""完全，彻底""或""加强，强调""；","针对整个前缀采用含义联想法：通过 con 的字形和发音联想到已经记忆过的单词 [[come]] vt. 来，来到；联想到一群人全部来到同一个地方汇合，对应一群人一起、共同做同样事情的意向，由此把握 con- 作前缀表示""一起，共同，全部都""；进一步突出一群人汇合到一起人山人海、气势汹汹的状态，表示对气势、排面的加强和强调，由此把握 con- 作前缀表示""加强，强调""；由此引申为对程度的加强，表达与极端程度有关的含义，故 con- 作前缀表示""完全，彻底""；"
e6ada86c-cdcf-4b63-bbeb-093b0ca9f2ce,2,37d4058c-9ffb-4ba2-add5-2bf644bee218,sum,root,"表示""最高""、""总计""或""拿取""；","① 针对整个词根采用谐音记忆法：sum 的发音类似中文""上""，向上，在上，往上，对应一种向上升的意向，延伸联想一直向上升直到最高处的意向，比如想象位于山峰顶端最高处的意向，由此把握 sum 作词根表示""最高""；

② 针对整个词根采用含义联想法：通过 sum 的字形和发音联想到已经记忆过的单词 [[some]] adj.一些，若干；对应一些东西，一些物品；再针对整个词根采用谐音记忆法：sum 在词根里的发音类似中文""算""，计算 ——> 计算一些东西的总数，统计一些东西的数量，由此把握 sum 表达与总计有关的含义，作词根表示""总计""；

③ 切换思路，划分：su | m
针对第 1 个元素采用谐音记忆法：su 在词根里的发音类似中文""手""，用手做某事；
针对第 2 个元素采用谐音记忆法：m 通过作为拼音首字母发音可对应 mo - 摸，用手摸，联想到用手摸取，用手拿取；
联系词根的含义再综合考虑 su（手）+ m（mo - 摸，摸取，拿去）——> 用手去摸，用手去拿，对应与拿取有关的含义，故 sum 作词根表示""拿取""；"
e6ada86c-cdcf-4b63-bbeb-093b0ca9f2ce,3,e45da611-1fec-4f56-a8a1-0196540d73f8,-e,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-e 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
f4ba8625-46be-47f9-ba0c-db387f938c67,1,22a3b447-d3cf-4d74-8e34-fadb7d2b0375,-er,suffix,"① 名词后缀，加在动词后，表示""…的人或物""；也可能加在名词后，表示""从事…职业的人""或""来自…地方的人""；② 形容词或副词后缀，构成比较级，表示""更…""；③ 动词后缀，作动词；",
f4ba8625-46be-47f9-ba0c-db387f938c67,2,98e6651d-8b5e-462a-adb2-dc5da6edb65c,con-,prefix,"表示""一起，共同，全部都""、""完全，彻底""或""加强，强调""；","针对整个前缀采用含义联想法：通过 con 的字形和发音联想到已经记忆过的单词 [[come]] vt. 来，来到；联想到一群人全部来到同一个地方汇合，对应一群人一起、共同做同样事情的意向，由此把握 con- 作前缀表示""一起，共同，全部都""；进一步突出一群人汇合到一起人山人海、气势汹汹的状态，表示对气势、排面的加强和强调，由此把握 con- 作前缀表示""加强，强调""；由此引申为对程度的加强，表达与极端程度有关的含义，故 con- 作前缀表示""完全，彻底""；"
